"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"SE";"Tobias Barreto";"2017";"Royalties - CFEM";"R$242,52";"2807402";"3247"
"SE";"Tobias Barreto";"2017";"Royalties - FEP";"R$310.233,96";"2807402";"3247"
"SE";"Tobias Barreto";"2018";"Royalties - ANP";"R$72.991,09";"2807402";"3247"
"SE";"Tobias Barreto";"2018";"Royalties - FEP";"R$475.231,52";"2807402";"3247"
"SE";"Tobias Barreto";"2019";"Cessão Onerosa - PBAM";"R$1.629.133,65";"2807402";"3247"
"SE";"Tobias Barreto";"2019";"Royalties - ANP";"R$53.283,82";"2807402";"3247"
"SE";"Tobias Barreto";"2019";"Royalties - FEP";"R$480.056,96";"2807402";"3247"
"SE";"Tobias Barreto";"2020";"AFM/AFE - AUX";"R$2.352.662,57";"2807402";"3247"
"SE";"Tobias Barreto";"2020";"FEX";"R$0,00";"2807402";"3247"
"SE";"Tobias Barreto";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$755.707,61";"2807402";"3247"
"SE";"Tobias Barreto";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$4.818.302,15";"2807402";"3247"
"SE";"Tobias Barreto";"2020";"LC 176/2020 (ADO25)";"R$10.979,54";"2807402";"3247"
"SE";"Tobias Barreto";"2020";"Royalties - ANP";"R$25.770,62";"2807402";"3247"
"SE";"Tobias Barreto";"2020";"Royalties - FEP";"R$478.588,73";"2807402";"3247"
"SE";"Tobias Barreto";"2021";"LC 176/2020 (ADO25)";"R$11.507,52";"2807402";"3247"
"SE";"Tobias Barreto";"2021";"Royalties - ANP";"R$4.251,35";"2807402";"3247"
"SE";"Tobias Barreto";"2021";"Royalties - FEP";"R$772.196,58";"2807402";"3247"
"SE";"Tobias Barreto";"2022";"Cessão Onerosa - PBAM";"R$513.909,73";"2807402";"3247"
"SE";"Tobias Barreto";"2022";"LC 176/2020 (ADO25)";"R$10.693,92";"2807402";"3247"
"SE";"Tobias Barreto";"2022";"Royalties - ANP";"R$3.557,71";"2807402";"3247"
"SE";"Tobias Barreto";"2022";"Royalties - FEP";"R$1.195.489,34";"2807402";"3247"
"SE";"Tobias Barreto";"2023";"AFM/AFE - AUX";"R$1.250.388,44";"2807402";"3247"
"SE";"Tobias Barreto";"2023";"LC 176/2020 (ADO25)";"R$9.461,88";"2807402";"3247"
"SE";"Tobias Barreto";"2023";"Royalties - ANP";"R$3.659,15";"2807402";"3247"
"SE";"Tobias Barreto";"2023";"Royalties - CFEM";"R$12,78";"2807402";"3247"
"SE";"Tobias Barreto";"2023";"Royalties - FEP";"R$1.080.112,41";"2807402";"3247"
"SE";"Tobias Barreto";"2024";"LC 176/2020 (ADO25)";"R$10.705,08";"2807402";"3247"
"SE";"Tobias Barreto";"2024";"Royalties - ANP";"R$2.473,55";"2807402";"3247"
"SE";"Tobias Barreto";"2024";"Royalties - CFEM";"R$10.883,41";"2807402";"3247"
"SE";"Tobias Barreto";"2024";"Royalties - FEP";"R$1.169.143,52";"2807402";"3247"
"SE";"Tobias Barreto";"2025";"LC 176/2020 (ADO25)";"R$12.343,44";"2807402";"3247"
"SE";"Tobias Barreto";"2025";"Royalties - ANP";"R$1.843,25";"2807402";"3247"
"SE";"Tobias Barreto";"2025";"Royalties - CFEM";"R$17.561,09";"2807402";"3247"
"SE";"Tobias Barreto";"2025";"Royalties - FEP";"R$1.235.648,93";"2807402";"3247"
"SE";"Tobias Barreto";"2026";"LC 176/2020 (ADO25)";"R$9.525,88";"2807402";"3247"
"SE";"Tobias Barreto";"2026";"Royalties - ANP";"R$1.027,03";"2807402";"3247"
"SE";"Tobias Barreto";"2026";"Royalties - CFEM";"R$6.987,69";"2807402";"3247"
"SE";"Tobias Barreto";"2026";"Royalties - FEP";"R$890.376,73";"2807402";"3247"
"SE";"Tomar do Geru";"2016";"FEX";"R$1.835,82";"2807501";"3249"
"SE";"Tomar do Geru";"2016";"Royalties - ANP";"R$43.528,62";"2807501";"3249"
"SE";"Tomar do Geru";"2016";"Royalties - CFEM";"R$198,10";"2807501";"3249"
"SE";"Tomar do Geru";"2016";"Royalties - FEP";"R$85.695,13";"2807501";"3249"
"SE";"Tomar do Geru";"2017";"FEX";"R$825,71";"2807501";"3249"
"SE";"Tomar do Geru";"2017";"Royalties - ANP";"R$37.294,99";"2807501";"3249"
"SE";"Tomar do Geru";"2017";"Royalties - CFEM";"R$155,77";"2807501";"3249"
"SE";"Tomar do Geru";"2017";"Royalties - FEP";"R$112.812,37";"2807501";"3249"
"SE";"Tomar do Geru";"2018";"Royalties - ANP";"R$50.181,36";"2807501";"3249"
"SE";"Tomar do Geru";"2018";"Royalties - CFEM";"R$7,69";"2807501";"3249"
"SE";"Tomar do Geru";"2018";"Royalties - FEP";"R$172.811,45";"2807501";"3249"
"SE";"Tomar do Geru";"2019";"Cessão Onerosa - PBAM";"R$592.412,24";"2807501";"3249"
"SE";"Tomar do Geru";"2019";"Royalties - ANP";"R$36.632,63";"2807501";"3249"
"SE";"Tomar do Geru";"2019";"Royalties - CFEM";"R$4.163,05";"2807501";"3249"
"SE";"Tomar do Geru";"2019";"Royalties - FEP";"R$174.566,18";"2807501";"3249"
"SE";"Tomar do Geru";"2020";"AFM/AFE - AUX";"R$855.513,65";"2807501";"3249"
"SE";"Tomar do Geru";"2020";"FEX";"R$0,00";"2807501";"3249"
"SE";"Tomar do Geru";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$195.677,05";"2807501";"3249"
"SE";"Tomar do Geru";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$1.247.615,39";"2807501";"3249"
"SE";"Tomar do Geru";"2020";"Royalties - ANP";"R$17.745,53";"2807501";"3249"
"SE";"Tomar do Geru";"2020";"Royalties - CFEM";"R$7.796,64";"2807501";"3249"
"SE";"Tomar do Geru";"2020";"Royalties - FEP";"R$174.032,24";"2807501";"3249"
"SE";"Tomar do Geru";"2021";"LC 176/2020 (ADO25)";"R$1.779,45";"2807501";"3249"
"SE";"Tomar do Geru";"2021";"Royalties - ANP";"R$2.487,64";"2807501";"3249"
"SE";"Tomar do Geru";"2021";"Royalties - CFEM";"R$6.943,32";"2807501";"3249"
"SE";"Tomar do Geru";"2021";"Royalties - FEP";"R$280.798,73";"2807501";"3249"
"SE";"Tomar do Geru";"2022";"Cessão Onerosa - PBAM";"R$183.891,45";"2807501";"3249"
"SE";"Tomar do Geru";"2022";"LC 176/2020 (ADO25)";"R$740,35";"2807501";"3249"
"SE";"Tomar do Geru";"2022";"Royalties - ANP";"R$3.150,46";"2807501";"3249"
"SE";"Tomar do Geru";"2022";"Royalties - CFEM";"R$26.891,26";"2807501";"3249"
"SE";"Tomar do Geru";"2022";"Royalties - FEP";"R$434.723,38";"2807501";"3249"
"SE";"Tomar do Geru";"2023";"AFM/AFE - AUX";"R$454.686,71";"2807501";"3249"
"SE";"Tomar do Geru";"2023";"LC 176/2020 (ADO25)";"R$734,04";"2807501";"3249"
"SE";"Tomar do Geru";"2023";"Royalties - ANP";"R$2.515,64";"2807501";"3249"
"SE";"Tomar do Geru";"2023";"Royalties - CFEM";"R$52.863,63";"2807501";"3249"
"SE";"Tomar do Geru";"2023";"Royalties - FEP";"R$394.878,42";"2807501";"3249"
"SE";"Tomar do Geru";"2024";"LC 176/2020 (ADO25)";"R$4.704,12";"2807501";"3249"
"SE";"Tomar do Geru";"2024";"Royalties - ANP";"R$1.700,55";"2807501";"3249"
"SE";"Tomar do Geru";"2024";"Royalties - CFEM";"R$48.560,76";"2807501";"3249"
"SE";"Tomar do Geru";"2024";"Royalties - FEP";"R$425.143,08";"2807501";"3249"
"SE";"Tomar do Geru";"2025";"LC 176/2020 (ADO25)";"R$5.500,80";"2807501";"3249"
"SE";"Tomar do Geru";"2025";"Royalties - ANP";"R$1.267,23";"2807501";"3249"
"SE";"Tomar do Geru";"2025";"Royalties - CFEM";"R$44.569,05";"2807501";"3249"
"SE";"Tomar do Geru";"2025";"Royalties - FEP";"R$449.326,87";"2807501";"3249"
"SE";"Tomar do Geru";"2026";"LC 176/2020 (ADO25)";"R$3.791,13";"2807501";"3249"
"SE";"Tomar do Geru";"2026";"Royalties - ANP";"R$706,06";"2807501";"3249"
"SE";"Tomar do Geru";"2026";"Royalties - CFEM";"R$103.261,35";"2807501";"3249"
"SE";"Tomar do Geru";"2026";"Royalties - FEP";"R$323.773,36";"2807501";"3249"
"SE";"Umbaúba";"2016";"FEX";"R$9.840,86";"2807600";"3251"
"SE";"Umbaúba";"2016";"Royalties - ANP";"R$51.442,94";"2807600";"3251"
"SE";"Umbaúba";"2016";"Royalties - FEP";"R$149.966,36";"2807600";"3251"
"SE";"Umbaúba";"2017";"FEX";"R$7.906,74";"2807600";"3251"
"SE";"Umbaúba";"2017";"Royalties - ANP";"R$44.075,91";"2807600";"3251"
"SE";"Umbaúba";"2017";"Royalties - CFEM";"R$239,01";"2807600";"3251"
"SE";"Umbaúba";"2017";"Royalties - FEP";"R$197.421,36";"2807600";"3251"
"SE";"Umbaúba";"2018";"Royalties - ANP";"R$59.305,26";"2807600";"3251"
"SE";"Umbaúba";"2018";"Royalties - CFEM";"R$1.115,52";"2807600";"3251"
"SE";"Umbaúba";"2018";"Royalties - FEP";"R$302.419,86";"2807600";"3251"
"SE";"Umbaúba";"2019";"Cessão Onerosa - PBAM";"R$1.036.721,27";"2807600";"3251"
"SE";"Umbaúba";"2019";"Royalties - ANP";"R$43.293,09";"2807600";"3251"
"SE";"Umbaúba";"2019";"Royalties - CFEM";"R$3.662,27";"2807600";"3251"
"SE";"Umbaúba";"2019";"Royalties - FEP";"R$305.490,98";"2807600";"3251"
"SE";"Umbaúba";"2020";"AFM/AFE - AUX";"R$1.497.147,90";"2807600";"3251"
"SE";"Umbaúba";"2020";"FEX";"R$0,00";"2807600";"3251"
"SE";"Umbaúba";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$366.577,93";"2807600";"3251"
"SE";"Umbaúba";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$2.337.255,54";"2807600";"3251"
"SE";"Umbaúba";"2020";"LC 176/2020 (ADO25)";"R$6.519,83";"2807600";"3251"
"SE";"Umbaúba";"2020";"Royalties - ANP";"R$20.930,89";"2807600";"3251"
"SE";"Umbaúba";"2020";"Royalties - CFEM";"R$2.411,93";"2807600";"3251"
"SE";"Umbaúba";"2020";"Royalties - FEP";"R$304.556,46";"2807600";"3251"
"SE";"Umbaúba";"2021";"LC 176/2020 (ADO25)";"R$6.012,96";"2807600";"3251"
"SE";"Umbaúba";"2021";"Royalties - ANP";"R$2.939,95";"2807600";"3251"
"SE";"Umbaúba";"2021";"Royalties - CFEM";"R$6.244,49";"2807600";"3251"
"SE";"Umbaúba";"2021";"Royalties - FEP";"R$491.397,48";"2807600";"3251"
"SE";"Umbaúba";"2022";"Cessão Onerosa - PBAM";"R$325.890,20";"2807600";"3251"
"SE";"Umbaúba";"2022";"LC 176/2020 (ADO25)";"R$5.150,49";"2807600";"3251"
"SE";"Umbaúba";"2022";"Royalties - ANP";"R$3.723,26";"2807600";"3251"
"SE";"Umbaúba";"2022";"Royalties - CFEM";"R$6.036,04";"2807600";"3251"
"SE";"Umbaúba";"2022";"Royalties - FEP";"R$760.765,86";"2807600";"3251"
"SE";"Umbaúba";"2023";"AFM/AFE - AUX";"R$795.701,73";"2807600";"3251"
"SE";"Umbaúba";"2023";"LC 176/2020 (ADO25)";"R$5.469,60";"2807600";"3251"
"SE";"Umbaúba";"2023";"Royalties - ANP";"R$2.973,03";"2807600";"3251"
"SE";"Umbaúba";"2023";"Royalties - CFEM";"R$6.726,85";"2807600";"3251"
"SE";"Umbaúba";"2023";"Royalties - FEP";"R$691.037,57";"2807600";"3251"
"SE";"Umbaúba";"2024";"LC 176/2020 (ADO25)";"R$8.445,48";"2807600";"3251"
"SE";"Umbaúba";"2024";"Royalties - ANP";"R$2.009,78";"2807600";"3251"
"SE";"Umbaúba";"2024";"Royalties - CFEM";"R$7.487,64";"2807600";"3251"
"SE";"Umbaúba";"2024";"Royalties - FEP";"R$744.000,81";"2807600";"3251"
