"Regiao";"UF";"Ano";"Transferência";"Valor Consolidado"
"Nordeste";"PI";"2018";"FUNDEB - FPE";"R$253.421.368,91"
"Nordeste";"PI";"2018";"FUNDEB - FPM";"R$163.372.015,17"
"Nordeste";"PI";"2018";"FUNDEB - ICMS";"R$279.924.424,48"
"Nordeste";"PI";"2018";"FUNDEB - IPI-EXP";"R$96.739,08"
"Nordeste";"PI";"2018";"FUNDEB - IPVA";"R$18.924.143,12"
"Nordeste";"PI";"2018";"FUNDEB - ITCMD";"R$2.401.858,98"
"Nordeste";"PI";"2018";"FUNDEB - ITR";"R$561.427,55"
"Nordeste";"PI";"2018";"FUNDEB - LC 87";"R$378.347,82"
"Nordeste";"PI";"2019";"FUNDEB - COUN";"R$265.389.450,30"
"Nordeste";"PI";"2019";"FUNDEB - FPE";"R$271.783.588,58"
"Nordeste";"PI";"2019";"FUNDEB - FPM";"R$174.343.706,33"
"Nordeste";"PI";"2019";"FUNDEB - ICMS";"R$275.449.393,22"
"Nordeste";"PI";"2019";"FUNDEB - IPI-EXP";"R$86.890,43"
"Nordeste";"PI";"2019";"FUNDEB - IPVA";"R$20.598.694,34"
"Nordeste";"PI";"2019";"FUNDEB - ITCMD";"R$4.176.126,29"
"Nordeste";"PI";"2019";"FUNDEB - ITR";"R$440.927,46"
"Nordeste";"PI";"2019";"FUNDEB - LC 87";"R$0,00"
"Nordeste";"PI";"2020";"FUNDEB - COUN";"R$211.456.665,22"
"Nordeste";"PI";"2020";"FUNDEB - FPE";"R$235.741.118,80"
"Nordeste";"PI";"2020";"FUNDEB - FPM";"R$151.526.044,09"
"Nordeste";"PI";"2020";"FUNDEB - ICMS";"R$265.459.531,67"
"Nordeste";"PI";"2020";"FUNDEB - IPI-EXP";"R$62.371,37"
"Nordeste";"PI";"2020";"FUNDEB - IPVA";"R$20.021.820,53"
"Nordeste";"PI";"2020";"FUNDEB - ITCMD";"R$1.459.899,30"
"Nordeste";"PI";"2020";"FUNDEB - ITR";"R$426.419,57"
"Nordeste";"PI";"2020";"FUNDEB - LC 87";"R$0,00"
"Nordeste";"PI";"2021";"FUNDEB - COUN";"R$0,00"
"Nordeste";"PI";"2021";"FUNDEB - COUN VAAF";"R$209.842.601,02"
"Nordeste";"PI";"2021";"FUNDEB - FPE";"R$327.974.416,12"
"Nordeste";"PI";"2021";"FUNDEB - FPM";"R$208.879.004,53"
"Nordeste";"PI";"2021";"FUNDEB - ICMS";"R$338.132.987,62"
"Nordeste";"PI";"2021";"FUNDEB - IPI-EXP";"R$123.497,83"
"Nordeste";"PI";"2021";"FUNDEB - IPVA";"R$21.441.777,55"
"Nordeste";"PI";"2021";"FUNDEB - ITCMD";"R$2.774.328,08"
"Nordeste";"PI";"2021";"FUNDEB - ITR";"R$1.029.060,39"
"Nordeste";"PI";"2021";"FUNDEB - LC 87";"R$0,00"
"Nordeste";"PI";"2022";"FUNDEB - AFE";"R$1.117.314,95"
"Nordeste";"PI";"2022";"FUNDEB - COUN VAAF";"R$257.502.410,76"
"Nordeste";"PI";"2022";"FUNDEB - FPE";"R$396.825.122,23"
"Nordeste";"PI";"2022";"FUNDEB - FPM";"R$254.319.720,40"
"Nordeste";"PI";"2022";"FUNDEB - ICMS";"R$339.072.962,30"
"Nordeste";"PI";"2022";"FUNDEB - IPI-EXP";"R$107.306,66"
"Nordeste";"PI";"2022";"FUNDEB - IPVA";"R$27.967.990,58"
"Nordeste";"PI";"2022";"FUNDEB - ITCMD";"R$2.619.742,14"
"Nordeste";"PI";"2022";"FUNDEB - ITR";"R$905.234,91"
"Nordeste";"PI";"2023";"FUNDEB - COUN VAAF";"R$349.324.098,21"
"Nordeste";"PI";"2023";"FUNDEB - FPE";"R$449.920.378,84"
"Nordeste";"PI";"2023";"FUNDEB - FPM";"R$286.020.119,81"
"Nordeste";"PI";"2023";"FUNDEB - ICMS";"R$449.308.688,29"
"Nordeste";"PI";"2023";"FUNDEB - IPI-EXP";"R$104.987,06"
"Nordeste";"PI";"2023";"FUNDEB - IPVA";"R$35.670.481,11"
"Nordeste";"PI";"2023";"FUNDEB - ITCMD";"R$2.264.303,95"
"Nordeste";"PI";"2023";"FUNDEB - ITR";"R$1.163.615,95"
"Nordeste";"PI";"2024";"FUNDEB - COUN VAAF";"R$344.697.195,42"
"Nordeste";"PI";"2024";"FUNDEB - COUN VAAR";"R$5.634.248,28"
"Nordeste";"PI";"2024";"FUNDEB - FPE";"R$503.057.949,90"
"Nordeste";"PI";"2024";"FUNDEB - FPM";"R$327.422.719,88"
"Nordeste";"PI";"2024";"FUNDEB - ICMS";"R$484.584.781,37"
"Nordeste";"PI";"2024";"FUNDEB - IPI-EXP";"R$120.134,56"
"Nordeste";"PI";"2024";"FUNDEB - IPVA";"R$36.829.652,12"
"Nordeste";"PI";"2024";"FUNDEB - ITCMD";"R$2.553.828,86"
"Nordeste";"PI";"2024";"FUNDEB - ITR";"R$1.369.847,96"
"Nordeste";"PI";"2025";"FUNDEB - COUN VAAF";"R$465.528.546,47"
"Nordeste";"PI";"2025";"FUNDEB - COUN VAAR";"R$93.422.451,03"
"Nordeste";"PI";"2025";"FUNDEB - FPE";"R$550.785.091,23"
"Nordeste";"PI";"2025";"FUNDEB - FPM";"R$361.429.880,83"
"Nordeste";"PI";"2025";"FUNDEB - FUNDEB - FTI";"R$39.111.090,91"
"Nordeste";"PI";"2025";"FUNDEB - ICMS";"R$530.177.200,07"
"Nordeste";"PI";"2025";"FUNDEB - IPI-EXP";"R$161.570,14"
"Nordeste";"PI";"2025";"FUNDEB - IPVA";"R$37.985.847,90"
"Nordeste";"PI";"2025";"FUNDEB - ITCMD";"R$2.551.074,69"
"Nordeste";"PI";"2025";"FUNDEB - ITR";"R$1.420.854,09"
"Nordeste";"PI";"2026";"FUNDEB - COUN VAAF";"R$280.270.610,59"
"Nordeste";"PI";"2026";"FUNDEB - COUN VAAR";"R$53.704.343,36"
"Nordeste";"PI";"2026";"FUNDEB - COUN VAAT";"R$342.047.344,34"
"Nordeste";"PI";"2026";"FUNDEB - FPE";"R$442.543.525,74"
"Nordeste";"PI";"2026";"FUNDEB - FPM";"R$282.991.653,55"
"Nordeste";"PI";"2026";"FUNDEB - FUNDEB - FTI";"R$6.901.957,22"
"Nordeste";"PI";"2026";"FUNDEB - ICMS";"R$412.622.887,38"
"Nordeste";"PI";"2026";"FUNDEB - IPI-EXP";"R$136.390,07"
"Nordeste";"PI";"2026";"FUNDEB - IPVA";"R$44.963.051,61"
"Nordeste";"PI";"2026";"FUNDEB - ITCMD";"R$1.874.634,64"
"Nordeste";"PI";"2026";"FUNDEB - ITR";"R$438.654,51"
"Nordeste";"RN";"2016";"FUNDEB - FPE";"R$279.933.377,10"
"Nordeste";"RN";"2016";"FUNDEB - FPM";"R$173.370.043,65"
"Nordeste";"RN";"2016";"FUNDEB - ICMS";"R$366.175.461,79"
"Nordeste";"RN";"2016";"FUNDEB - IPI-EXP";"R$401.079,75"
"Nordeste";"RN";"2016";"FUNDEB - IPVA";"R$22.381.507,51"
"Nordeste";"RN";"2016";"FUNDEB - ITCMD";"R$1.837.206,30"
"Nordeste";"RN";"2016";"FUNDEB - ITR";"R$115.216,42"
"Nordeste";"RN";"2016";"FUNDEB - LC 87";"R$540.978,96"
"Nordeste";"RN";"2017";"FUNDEB - COUN";"R$0,00"
"Nordeste";"RN";"2017";"FUNDEB - FPE";"R$266.080.734,58"
"Nordeste";"RN";"2017";"FUNDEB - FPM";"R$165.791.197,73"
"Nordeste";"RN";"2017";"FUNDEB - ICMS";"R$386.652.131,89"
"Nordeste";"RN";"2017";"FUNDEB - IPI-EXP";"R$458.109,90"
"Nordeste";"RN";"2017";"FUNDEB - IPVA";"R$26.271.234,29"
"Nordeste";"RN";"2017";"FUNDEB - ITCMD";"R$1.477.494,07"
"Nordeste";"RN";"2017";"FUNDEB - ITR";"R$122.069,28"
"Nordeste";"RN";"2017";"FUNDEB - LC 87";"R$541.602,60"
"Nordeste";"RN";"2018";"FUNDEB - COUN";"R$0,00"
"Nordeste";"RN";"2018";"FUNDEB - FPE";"R$275.996.963,21"
"Nordeste";"RN";"2018";"FUNDEB - FPM";"R$173.056.323,05"
"Nordeste";"RN";"2018";"FUNDEB - ICMS";"R$411.425.020,03"
"Nordeste";"RN";"2018";"FUNDEB - IPI-EXP";"R$358.552,23"
"Nordeste";"RN";"2018";"FUNDEB - IPVA";"R$24.535.535,90"
"Nordeste";"RN";"2018";"FUNDEB - ITCMD";"R$4.271.426,27"
"Nordeste";"RN";"2018";"FUNDEB - ITR";"R$106.916,48"
"Nordeste";"RN";"2018";"FUNDEB - LC 87";"R$516.207,84"
"Nordeste";"RN";"2019";"FUNDEB - COUN";"R$0,00"
"Nordeste";"RN";"2019";"FUNDEB - FPE";"R$290.276.986,24"
"Nordeste";"RN";"2019";"FUNDEB - FPM";"R$180.045.550,16"
"Nordeste";"RN";"2019";"FUNDEB - ICMS";"R$396.436.309,07"
"Nordeste";"RN";"2019";"FUNDEB - IPI-EXP";"R$357.205,34"
"Nordeste";"RN";"2019";"FUNDEB - IPVA";"R$28.992.213,46"
"Nordeste";"RN";"2019";"FUNDEB - ITCMD";"R$1.485.176,28"
"Nordeste";"RN";"2019";"FUNDEB - ITR";"R$92.131,19"
"Nordeste";"RN";"2019";"FUNDEB - LC 87";"R$0,00"
"Nordeste";"RN";"2020";"FUNDEB - COUN";"R$0,00"
"Nordeste";"RN";"2020";"FUNDEB - FPE";"R$273.001.486,10"
"Nordeste";"RN";"2020";"FUNDEB - FPM";"R$169.888.086,62"
"Nordeste";"RN";"2020";"FUNDEB - ICMS";"R$398.543.626,20"
"Nordeste";"RN";"2020";"FUNDEB - IPI-EXP";"R$453.209,84"
"Nordeste";"RN";"2020";"FUNDEB - IPVA";"R$27.395.110,80"
"Nordeste";"RN";"2020";"FUNDEB - ITCMD";"R$1.114.657,97"
"Nordeste";"RN";"2020";"FUNDEB - ITR";"R$78.306,43"
"Nordeste";"RN";"2020";"FUNDEB - LC 87";"R$0,00"
"Nordeste";"RN";"2021";"FUNDEB - COUN";"R$0,00"
"Nordeste";"RN";"2021";"FUNDEB - COUN VAAF";"R$23.232.449,46"
"Nordeste";"RN";"2021";"FUNDEB - FPE";"R$370.227.411,36"
"Nordeste";"RN";"2021";"FUNDEB - FPM";"R$233.906.496,01"
"Nordeste";"RN";"2021";"FUNDEB - ICMS";"R$481.260.725,64"
"Nordeste";"RN";"2021";"FUNDEB - IPI-EXP";"R$493.613,43"
"Nordeste";"RN";"2021";"FUNDEB - IPVA";"R$28.766.966,32"
"Nordeste";"RN";"2021";"FUNDEB - ITCMD";"R$1.769.850,38"
"Nordeste";"RN";"2021";"FUNDEB - ITR";"R$88.256,42"
"Nordeste";"RN";"2021";"FUNDEB - LC 87";"R$0,00"
"Nordeste";"RN";"2022";"FUNDEB - AFE";"R$1.285.882,20"
"Nordeste";"RN";"2022";"FUNDEB - COUN VAAF";"R$8.721.563,58"
"Nordeste";"RN";"2022";"FUNDEB - FPE";"R$461.791.261,80"
"Nordeste";"RN";"2022";"FUNDEB - FPM";"R$300.119.035,54"
"Nordeste";"RN";"2022";"FUNDEB - ICMS";"R$521.726.415,81"
"Nordeste";"RN";"2022";"FUNDEB - IPI-EXP";"R$672.478,58"
"Nordeste";"RN";"2022";"FUNDEB - IPVA";"R$36.064.768,61"
"Nordeste";"RN";"2022";"FUNDEB - ITCMD";"R$1.510.919,25"
"Nordeste";"RN";"2022";"FUNDEB - ITR";"R$112.833,25"
"Nordeste";"RN";"2023";"FUNDEB - COUN VAAF";"R$1.328.192,16"
"Nordeste";"RN";"2023";"FUNDEB - COUN VAAR";"R$10.930.820,82"
"Nordeste";"RN";"2023";"FUNDEB - FPE";"R$456.934.431,41"
"Nordeste";"RN";"2023";"FUNDEB - FPM";"R$304.138.680,90"
"Nordeste";"RN";"2023";"FUNDEB - ICMS";"R$607.375.538,48"
"Nordeste";"RN";"2023";"FUNDEB - IPI-EXP";"R$1.242.939,28"
"Nordeste";"RN";"2023";"FUNDEB - IPVA";"R$39.985.466,04"
"Nordeste";"RN";"2023";"FUNDEB - ITCMD";"R$1.649.651,87"
"Nordeste";"RN";"2023";"FUNDEB - ITR";"R$131.410,98"
"Nordeste";"RN";"2024";"FUNDEB - COUN VAAR";"R$20.346.940,31"
"Nordeste";"RN";"2024";"FUNDEB - FPE";"R$524.617.344,83"
"Nordeste";"RN";"2024";"FUNDEB - FPM";"R$341.157.364,51"
"Nordeste";"RN";"2024";"FUNDEB - ICMS";"R$583.937.394,21"
"Nordeste";"RN";"2024";"FUNDEB - IPI-EXP";"R$1.171.768,69"
"Nordeste";"RN";"2024";"FUNDEB - IPVA";"R$37.550.580,90"
"Nordeste";"RN";"2024";"FUNDEB - ITCMD";"R$2.997.909,88"
"Nordeste";"RN";"2024";"FUNDEB - ITR";"R$210.061,45"
"Nordeste";"RN";"2025";"FUNDEB - COUN VAAR";"R$3.075.203,39"
"Nordeste";"RN";"2025";"FUNDEB - FPE";"R$572.416.888,86"
"Nordeste";"RN";"2025";"FUNDEB - FPM";"R$359.936.235,94"
"Nordeste";"RN";"2025";"FUNDEB - FUNDEB - FTI";"R$10.913.014,55"
"Nordeste";"RN";"2025";"FUNDEB - ICMS";"R$630.154.905,71"
"Nordeste";"RN";"2025";"FUNDEB - IPI-EXP";"R$2.723.035,14"
"Nordeste";"RN";"2025";"FUNDEB - IPVA";"R$35.849.157,13"
"Nordeste";"RN";"2025";"FUNDEB - ITCMD";"R$3.024.687,14"
"Nordeste";"RN";"2025";"FUNDEB - ITR";"R$133.616,05"
"Nordeste";"RN";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Nordeste";"RN";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Nordeste";"RN";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Nordeste";"RN";"2026";"FUNDEB - FPE";"R$402.243.036,47"
"Nordeste";"RN";"2026";"FUNDEB - FPM";"R$263.052.755,32"
"Nordeste";"RN";"2026";"FUNDEB - FUNDEB - FTI";"R$1.925.826,10"
"Nordeste";"RN";"2026";"FUNDEB - ICMS";"R$435.761.784,39"
"Nordeste";"RN";"2026";"FUNDEB - IPI-EXP";"R$1.979.186,63"
"Nordeste";"RN";"2026";"FUNDEB - IPVA";"R$28.990.478,49"
"Nordeste";"RN";"2026";"FUNDEB - ITCMD";"R$2.031.165,19"
"Nordeste";"RN";"2026";"FUNDEB - ITR";"R$32.495,94"
"Nordeste";"SE";"2016";"FUNDEB - FPE";"R$274.752.238,08"
"Nordeste";"SE";"2016";"FUNDEB - FPM";"R$102.214.052,76"
"Nordeste";"SE";"2016";"FUNDEB - ICMS";"R$214.383.780,78"
"Nordeste";"SE";"2016";"FUNDEB - IPI-EXP";"R$101.151,62"
"Nordeste";"SE";"2016";"FUNDEB - IPVA";"R$16.223.141,26"
"Nordeste";"SE";"2016";"FUNDEB - ITCMD";"R$2.311.937,58"
"Nordeste";"SE";"2016";"FUNDEB - ITR";"R$121.198,46"
"Nordeste";"SE";"2016";"FUNDEB - LC 87";"R$375.436,56"
"Nordeste";"SE";"2017";"FUNDEB - COUN";"R$0,00"
"Nordeste";"SE";"2017";"FUNDEB - FPE";"R$264.137.244,37"
"Nordeste";"SE";"2017";"FUNDEB - FPM";"R$97.479.523,52"
"Nordeste";"SE";"2017";"FUNDEB - ICMS";"R$226.258.997,66"
"Nordeste";"SE";"2017";"FUNDEB - IPI-EXP";"R$180.198,87"
"Nordeste";"SE";"2017";"FUNDEB - IPVA";"R$16.711.180,52"
"Nordeste";"SE";"2017";"FUNDEB - ITCMD";"R$2.254.083,14"
"Nordeste";"SE";"2017";"FUNDEB - ITR";"R$116.024,23"
"Nordeste";"SE";"2017";"FUNDEB - LC 87";"R$374.528,28"
"Nordeste";"SE";"2018";"FUNDEB - COUN";"R$0,00"
"Nordeste";"SE";"2018";"FUNDEB - FPE";"R$273.022.640,95"
"Nordeste";"SE";"2018";"FUNDEB - FPM";"R$104.060.647,74"
"Nordeste";"SE";"2018";"FUNDEB - ICMS";"R$270.153.223,36"
"Nordeste";"SE";"2018";"FUNDEB - IPI-EXP";"R$267.334,95"
"Nordeste";"SE";"2018";"FUNDEB - IPVA";"R$17.229.427,06"
"Nordeste";"SE";"2018";"FUNDEB - ITCMD";"R$1.669.772,44"
"Nordeste";"SE";"2018";"FUNDEB - ITR";"R$118.206,24"
"Nordeste";"SE";"2018";"FUNDEB - LC 87";"R$355.669,80"
"Nordeste";"SE";"2019";"FUNDEB - COUN";"R$0,00"
"Nordeste";"SE";"2019";"FUNDEB - FPE";"R$296.979.773,34"
"Nordeste";"SE";"2019";"FUNDEB - FPM";"R$112.602.063,96"
"Nordeste";"SE";"2019";"FUNDEB - ICMS";"R$250.815.128,01"
"Nordeste";"SE";"2019";"FUNDEB - IPI-EXP";"R$150.301,51"
"Nordeste";"SE";"2019";"FUNDEB - IPVA";"R$18.602.176,19"
"Nordeste";"SE";"2019";"FUNDEB - ITCMD";"R$4.208.145,60"
"Nordeste";"SE";"2019";"FUNDEB - ITR";"R$116.236,67"
"Nordeste";"SE";"2019";"FUNDEB - LC 87";"R$0,00"
"Nordeste";"SE";"2020";"FUNDEB - COUN";"R$0,00"
"Nordeste";"SE";"2020";"FUNDEB - FPE";"R$278.035.566,05"
"Nordeste";"SE";"2020";"FUNDEB - FPM";"R$105.394.097,82"
"Nordeste";"SE";"2020";"FUNDEB - ICMS";"R$253.375.858,45"
"Nordeste";"SE";"2020";"FUNDEB - IPI-EXP";"R$105.877,81"
"Nordeste";"SE";"2020";"FUNDEB - IPVA";"R$19.545.834,35"
"Nordeste";"SE";"2020";"FUNDEB - ITCMD";"R$2.076.222,36"
"Nordeste";"SE";"2020";"FUNDEB - ITR";"R$117.875,29"
"Nordeste";"SE";"2020";"FUNDEB - LC 87";"R$0,00"
"Nordeste";"SE";"2021";"FUNDEB - COUN";"R$0,00"
"Nordeste";"SE";"2021";"FUNDEB - FPE";"R$376.779.921,03"
"Nordeste";"SE";"2021";"FUNDEB - FPM";"R$144.870.738,24"
"Nordeste";"SE";"2021";"FUNDEB - ICMS";"R$303.681.983,01"
"Nordeste";"SE";"2021";"FUNDEB - IPI-EXP";"R$105.649,38"
"Nordeste";"SE";"2021";"FUNDEB - IPVA";"R$21.056.400,06"
"Nordeste";"SE";"2021";"FUNDEB - ITCMD";"R$1.937.196,52"
"Nordeste";"SE";"2021";"FUNDEB - ITR";"R$128.130,33"
"Nordeste";"SE";"2021";"FUNDEB - LC 87";"R$0,00"
"Nordeste";"SE";"2022";"FUNDEB - AFE";"R$626.236,20"
"Nordeste";"SE";"2022";"FUNDEB - FPE";"R$465.517.770,18"
"Nordeste";"SE";"2022";"FUNDEB - FPM";"R$184.085.009,19"
"Nordeste";"SE";"2022";"FUNDEB - ICMS";"R$350.025.375,14"
"Nordeste";"SE";"2022";"FUNDEB - IPI-EXP";"R$80.944,42"
"Nordeste";"SE";"2022";"FUNDEB - IPVA";"R$28.146.638,13"
"Nordeste";"SE";"2022";"FUNDEB - ITCMD";"R$2.690.134,82"
"Nordeste";"SE";"2022";"FUNDEB - ITR";"R$158.892,29"
"Nordeste";"SE";"2023";"FUNDEB - FPE";"R$492.790.100,44"
"Nordeste";"SE";"2023";"FUNDEB - FPM";"R$191.475.626,28"
"Nordeste";"SE";"2023";"FUNDEB - ICMS";"R$390.472.838,10"
"Nordeste";"SE";"2023";"FUNDEB - IPI-EXP";"R$198.796,52"
"Nordeste";"SE";"2023";"FUNDEB - IPVA";"R$35.225.892,50"
"Nordeste";"SE";"2023";"FUNDEB - ITCMD";"R$3.913.624,57"
"Nordeste";"SE";"2023";"FUNDEB - ITR";"R$181.338,42"
"Nordeste";"SE";"2024";"FUNDEB - FPE";"R$543.654.842,99"
"Nordeste";"SE";"2024";"FUNDEB - FPM";"R$218.933.810,31"
"Nordeste";"SE";"2024";"FUNDEB - ICMS";"R$403.713.999,27"
"Nordeste";"SE";"2024";"FUNDEB - IPI-EXP";"R$374.827,93"
"Nordeste";"SE";"2024";"FUNDEB - IPVA";"R$35.535.351,76"
"Nordeste";"SE";"2024";"FUNDEB - ITCMD";"R$3.486.335,63"
"Nordeste";"SE";"2024";"FUNDEB - ITR";"R$217.630,45"
"Nordeste";"SE";"2025";"FUNDEB - COUN VAAR";"R$54.980.912,76"
"Nordeste";"SE";"2025";"FUNDEB - FPE";"R$603.897.575,99"
"Nordeste";"SE";"2025";"FUNDEB - FPM";"R$235.271.529,71"
"Nordeste";"SE";"2025";"FUNDEB - FUNDEB - FTI";"R$8.372.858,55"
"Nordeste";"SE";"2025";"FUNDEB - ICMS";"R$441.824.578,08"
"Nordeste";"SE";"2025";"FUNDEB - IPI-EXP";"R$1.062.534,46"
"Nordeste";"SE";"2025";"FUNDEB - IPVA";"R$39.176.593,58"
"Nordeste";"SE";"2025";"FUNDEB - ITCMD";"R$4.264.425,18"
"Nordeste";"SE";"2025";"FUNDEB - ITR";"R$229.590,58"
"Nordeste";"SE";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Nordeste";"SE";"2026";"FUNDEB - COUN VAAR";"R$50.730.883,52"
"Nordeste";"SE";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Nordeste";"SE";"2026";"FUNDEB - FPE";"R$406.717.866,13"
"Nordeste";"SE";"2026";"FUNDEB - FPM";"R$161.846.324,94"
"Nordeste";"SE";"2026";"FUNDEB - FUNDEB - FTI";"R$1.477.563,27"
"Nordeste";"SE";"2026";"FUNDEB - ICMS";"R$285.641.703,73"
"Nordeste";"SE";"2026";"FUNDEB - IPI-EXP";"R$735.562,93"
"Nordeste";"SE";"2026";"FUNDEB - IPVA";"R$28.117.560,65"
"Nordeste";"SE";"2026";"FUNDEB - ITCMD";"R$2.315.072,91"
"Nordeste";"SE";"2026";"FUNDEB - ITR";"R$53.535,67"
"Norte";"AC";"2016";"FUNDEB - FPE";"R$377.736.566,87"
"Norte";"AC";"2016";"FUNDEB - FPM";"R$60.455.827,32"
"Norte";"AC";"2016";"FUNDEB - ICMS";"R$123.620.984,48"
"Norte";"AC";"2016";"FUNDEB - IPI-EXP";"R$34.520,51"
"Norte";"AC";"2016";"FUNDEB - IPVA";"R$7.379.057,96"
"Norte";"AC";"2016";"FUNDEB - ITCMD";"R$403.241,78"
"Norte";"AC";"2016";"FUNDEB - ITR";"R$51.575,12"
"Norte";"AC";"2016";"FUNDEB - LC 87";"R$220.464,84"
"Norte";"AC";"2017";"FUNDEB - COUN";"R$0,00"
"Norte";"AC";"2017";"FUNDEB - FPE";"R$354.410.380,75"
"Norte";"AC";"2017";"FUNDEB - FPM";"R$54.145.114,62"
"Norte";"AC";"2017";"FUNDEB - ICMS";"R$147.036.757,96"
"Norte";"AC";"2017";"FUNDEB - IPI-EXP";"R$50.734,08"
"Norte";"AC";"2017";"FUNDEB - IPVA";"R$7.940.913,50"
"Norte";"AC";"2017";"FUNDEB - ITCMD";"R$1.348.029,59"
"Norte";"AC";"2017";"FUNDEB - ITR";"R$58.507,44"
"Norte";"AC";"2017";"FUNDEB - LC 87";"R$219.526,32"
"Norte";"AC";"2018";"FUNDEB - COUN";"R$0,00"
"Norte";"AC";"2018";"FUNDEB - FPE";"R$390.562.206,66"
"Norte";"AC";"2018";"FUNDEB - FPM";"R$63.465.765,62"
"Norte";"AC";"2018";"FUNDEB - ICMS";"R$178.590.491,26"
"Norte";"AC";"2018";"FUNDEB - IPI-EXP";"R$52.824,66"
"Norte";"AC";"2018";"FUNDEB - IPVA";"R$10.679.838,76"
"Norte";"AC";"2018";"FUNDEB - ITCMD";"R$548.470,81"
"Norte";"AC";"2018";"FUNDEB - ITR";"R$65.029,50"
"Norte";"AC";"2018";"FUNDEB - LC 87";"R$219.599,42"
"Norte";"AC";"2019";"FUNDEB - COUN";"R$0,00"
"Norte";"AC";"2019";"FUNDEB - FPE";"R$423.216.393,47"
"Norte";"AC";"2019";"FUNDEB - FPM";"R$67.968.820,59"
"Norte";"AC";"2019";"FUNDEB - ICMS";"R$179.400.823,72"
"Norte";"AC";"2019";"FUNDEB - IPI-EXP";"R$94.941,12"
"Norte";"AC";"2019";"FUNDEB - IPVA";"R$9.082.003,45"
"Norte";"AC";"2019";"FUNDEB - ITCMD";"R$576.154,80"
"Norte";"AC";"2019";"FUNDEB - ITR";"R$65.436,05"
"Norte";"AC";"2019";"FUNDEB - LC 87";"R$0,00"
"Norte";"AC";"2020";"FUNDEB - COUN";"R$0,00"
"Norte";"AC";"2020";"FUNDEB - FPE";"R$384.821.199,97"
"Norte";"AC";"2020";"FUNDEB - FPM";"R$62.659.477,10"
"Norte";"AC";"2020";"FUNDEB - ICMS";"R$160.751.783,64"
"Norte";"AC";"2020";"FUNDEB - IPI-EXP";"R$98.080,77"
"Norte";"AC";"2020";"FUNDEB - IPVA";"R$9.082.317,03"
"Norte";"AC";"2020";"FUNDEB - ITCMD";"R$519.791,01"
"Norte";"AC";"2020";"FUNDEB - ITR";"R$65.933,13"
"Norte";"AC";"2020";"FUNDEB - LC 87";"R$0,00"
"Norte";"AC";"2021";"FUNDEB - COUN";"R$0,00"
"Norte";"AC";"2021";"FUNDEB - FPE";"R$528.651.626,72"
"Norte";"AC";"2021";"FUNDEB - FPM";"R$89.452.027,79"
"Norte";"AC";"2021";"FUNDEB - ICMS";"R$202.283.042,08"
"Norte";"AC";"2021";"FUNDEB - IPI-EXP";"R$138.593,96"
"Norte";"AC";"2021";"FUNDEB - IPVA";"R$9.002.473,49"
"Norte";"AC";"2021";"FUNDEB - ITCMD";"R$829.422,95"
"Norte";"AC";"2021";"FUNDEB - ITR";"R$78.817,29"
"Norte";"AC";"2021";"FUNDEB - LC 87";"R$0,00"
"Norte";"AC";"2022";"FUNDEB - AFE";"R$190.812,20"
"Norte";"AC";"2022";"FUNDEB - FPE";"R$671.809.999,99"
"Norte";"AC";"2022";"FUNDEB - FPM";"R$113.545.484,17"
"Norte";"AC";"2022";"FUNDEB - ICMS";"R$216.724.490,30"
"Norte";"AC";"2022";"FUNDEB - IPI-EXP";"R$125.241,19"
"Norte";"AC";"2022";"FUNDEB - IPVA";"R$14.074.292,89"
"Norte";"AC";"2022";"FUNDEB - ITCMD";"R$1.432.997,38"
"Norte";"AC";"2022";"FUNDEB - ITR";"R$106.026,10"
"Norte";"AC";"2023";"FUNDEB - FPE";"R$700.123.724,13"
"Norte";"AC";"2023";"FUNDEB - FPM";"R$119.108.929,25"
"Norte";"AC";"2023";"FUNDEB - ICMS";"R$233.496.623,39"
"Norte";"AC";"2023";"FUNDEB - IPI-EXP";"R$109.251,90"
"Norte";"AC";"2023";"FUNDEB - IPVA";"R$16.043.477,56"
"Norte";"AC";"2023";"FUNDEB - ITCMD";"R$1.914.605,80"
"Norte";"AC";"2023";"FUNDEB - ITR";"R$114.659,63"
"Norte";"AC";"2024";"FUNDEB - COUN VAAR";"R$4.110.979,48"
"Norte";"AC";"2024";"FUNDEB - FPE";"R$815.991.078,66"
"Norte";"AC";"2024";"FUNDEB - FPM";"R$127.490.222,32"
"Norte";"AC";"2024";"FUNDEB - ICMS";"R$263.736.381,38"
"Norte";"AC";"2024";"FUNDEB - IPI-EXP";"R$91.336,15"
"Norte";"AC";"2024";"FUNDEB - IPVA";"R$16.603.059,38"
"Norte";"AC";"2024";"FUNDEB - ITCMD";"R$1.953.633,12"
"Norte";"AC";"2024";"FUNDEB - ITR";"R$219.632,87"
"Norte";"AC";"2025";"FUNDEB - COUN VAAR";"R$2.380.664,13"
"Norte";"AC";"2025";"FUNDEB - FPE";"R$938.146.153,80"
"Norte";"AC";"2025";"FUNDEB - FPM";"R$140.643.051,28"
